idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
8150	chr8	121345200	121476272	False	True	False	False	True	False
8151	chr8	121951926	122082998	False	True	True	False	True	False
8152	chr8	122255289	122386361	False	False	False	False	True	False
8153	chr8	122558652	122689724	True	True	True	True	True	True
8154	chr8	122862015	122993087	False	True	True	True	True	True
8155	chr8	123165378	123296450	True	True	True	True	True	True
8156	chr8	123468741	123599813	True	True	True	False	True	True
8157	chr8	123772104	123903176	True	False	False	True	False	False
8158	chr8	124075467	124206539	True	False	True	False	True	True
8159	chr8	124378830	124509902	True	True	True	True	True	True
8160	chr8	124682193	124813265	False	True	True	True	True	True
8161	chr8	124985556	125116628	True	True	True	True	True	True
8162	chr8	125288919	125419991	True	True	True	True	True	True
8163	chr8	125592282	125723354	True	True	True	True	True	True
8164	chr8	125895645	126026717	False	True	False	False	False	False
8165	chr8	126199008	126330080	False	False	False	False	False	False
8166	chr8	126502371	126633443	True	True	False	True	True	True
8167	chr8	126805734	126936806	False	True	True	True	True	True
8168	chr8	127109097	127240169	False	True	True	False	True	True
8169	chr8	127412460	127543532	False	False	True	False	False	True
8170	chr8	127715823	127846895	True	True	True	True	True	True
8171	chr8	128019186	128150258	True	True	True	True	True	True
8172	chr8	128322549	128453621	True	True	True	False	True	True
8173	chr8	128625912	128756984	False	True	True	True	True	True
8174	chr8	128929275	129060347	False	False	False	False	True	False
8175	chr8	129232638	129363710	False	False	True	False	True	False
8176	chr8	129536001	129667073	True	True	True	True	True	True
8177	chr8	129839364	129970436	True	True	True	True	True	True
8178	chr8	130142727	130273799	True	True	True	True	True	True
8179	chr8	130446090	130577162	True	True	True	True	True	False
8180	chr8	130749453	130880525	False	True	True	False	True	False
8181	chr8	131052816	131183888	False	False	False	False	False	False
8182	chr8	131356179	131487251	False	False	False	False	False	False
8183	chr8	131659542	131790614	False	False	False	False	False	False
8184	chr8	131962905	132093977	False	False	False	True	False	False
8185	chr8	132266268	132397340	False	False	False	True	False	True
8186	chr8	132569631	132700703	False	True	False	True	True	True
8187	chr8	132872994	133004066	False	False	True	True	True	True
8188	chr8	133176357	133307429	True	True	True	True	True	True
8189	chr8	133479720	133610792	True	True	True	True	True	True
8190	chr8	133783083	133914155	False	True	True	True	True	True
8191	chr8	134086446	134217518	False	False	True	True	False	True
8192	chr8	134389809	134520881	False	True	False	True	True	False
8193	chr8	134693172	134824244	True	True	True	True	True	True
8194	chr8	134996535	135127607	False	False	False	False	False	False
8195	chr8	135299898	135430970	False	False	False	False	False	False
8196	chr8	135603261	135734333	False	True	True	True	False	True
8197	chr8	135906624	136037696	False	True	True	False	False	True
8198	chr8	136209987	136341059	False	False	True	True	False	False
8199	chr8	136513350	136644422	False	False	True	False	False	False
8200	chr8	136816713	136947785	False	False	False	False	True	False
8201	chr8	137120076	137251148	False	False	False	False	False	False
8202	chr8	137423439	137554511	False	False	False	True	True	False
8203	chr8	137726802	137857874	False	True	False	False	False	False
8204	chr8	138030165	138161237	False	False	False	False	False	False
8205	chr8	138333528	138464600	False	False	False	False	True	False
8206	chr8	138636891	138767963	True	True	True	True	True	False
8207	chr8	138940254	139071326	False	True	False	True	False	False
8208	chr8	139243617	139374689	False	True	True	False	True	False
8209	chr8	139546980	139678052	False	True	True	False	True	False
8210	chr8	139850343	139981415	False	True	True	False	True	False
8211	chr8	140153706	140284778	False	True	True	True	True	True
8212	chr8	140457069	140588141	True	True	True	True	True	True
8213	chr8	140760432	140891504	False	True	True	True	True	True
8214	chr8	141063795	141194867	True	True	True	True	True	True
8215	chr8	141670521	141801593	False	False	True	True	True	True
8216	chr8	141973884	142104956	False	True	False	True	True	True
8217	chr8	142277247	142408319	True	True	True	True	True	True
8218	chr8	142580610	142711682	True	True	True	True	True	True
8219	chr8	142883973	143015045	True	True	False	False	True	False
8220	chr8	143187336	143318408	True	True	True	False	True	True
8221	chr8	143794062	143925134	True	True	True	True	True	True
8222	chr8	144400788	144531860	True	True	True	True	True	True
8223	chr8	144704151	144835223	True	True	True	False	True	True
8224	chr8	145007514	145138586	True	True	True	False	True	True
8225	chr9	0	131072	True	True	True	False	True	True
8226	chr9	606418	737490	False	True	True	True	True	True
8227	chr9	909627	1040699	False	True	True	True	True	True
8228	chr9	1212836	1343908	False	True	True	False	True	False
8229	chr9	1516045	1647117	False	False	True	False	False	False
8230	chr9	1819254	1950326	False	True	True	False	False	True
8231	chr9	2122463	2253535	False	True	True	True	True	True
8232	chr9	2425672	2556744	False	True	True	True	True	False
8233	chr9	2728881	2859953	True	True	True	True	True	True
8234	chr9	3032090	3163162	False	True	False	False	False	False
8235	chr9	3335299	3466371	False	True	True	True	False	True
8236	chr9	3638508	3769580	True	True	True	False	True	False
8237	chr9	3941717	4072789	False	False	False	True	True	False
8238	chr9	4244926	4375998	False	True	True	True	True	False
8239	chr9	4548135	4679207	True	True	True	True	True	True
8240	chr9	4851344	4982416	True	True	True	True	True	True
8241	chr9	5154553	5285625	False	False	True	True	True	True
8242	chr9	5457762	5588834	False	False	True	True	True	True
8243	chr9	5760971	5892043	True	True	True	True	True	True
8244	chr9	6064180	6195252	True	True	True	True	True	True
8245	chr9	6367389	6498461	True	True	True	True	True	True
8246	chr9	6670598	6801670	True	True	True	True	True	True
8247	chr9	6973807	7104879	True	True	True	False	True	True
8248	chr9	7277016	7408088	False	False	True	False	True	False
8249	chr9	7580225	7711297	False	False	False	False	False	False
8250	chr9	7883434	8014506	False	False	True	True	True	True
8251	chr9	8186643	8317715	False	False	False	False	False	True
8252	chr9	8489852	8620924	False	False	False	False	False	False
8253	chr9	8793061	8924133	False	True	False	True	True	False
8254	chr9	9096270	9227342	False	False	False	False	False	False
8255	chr9	9399479	9530551	False	False	False	True	False	False
8256	chr9	9702688	9833760	False	False	False	True	True	False
8257	chr9	10005897	10136969	False	False	False	False	False	False
8258	chr9	10309106	10440178	False	False	True	False	False	False
8259	chr9	10612315	10743387	False	True	True	False	False	False
8260	chr9	10915524	11046596	False	False	False	False	False	False
8261	chr9	11218733	11349805	False	False	False	False	False	False
8262	chr9	11521942	11653014	False	False	False	False	False	False
8263	chr9	11825151	11956223	False	False	False	False	False	False
8264	chr9	12128360	12259432	False	False	False	False	False	False
8265	chr9	12431569	12562641	False	False	False	False	False	False
8266	chr9	12734778	12865850	False	True	True	True	True	False
8267	chr9	13037987	13169059	False	False	False	True	True	False
8268	chr9	13341196	13472268	False	False	True	False	False	False
8269	chr9	13644405	13775477	False	False	False	False	False	False
8270	chr9	13947614	14078686	False	False	False	True	False	False
8271	chr9	14250823	14381895	True	True	True	True	True	True
8272	chr9	14554032	14685104	False	True	True	True	True	False
8273	chr9	14857241	14988313	False	True	False	True	False	False
8274	chr9	15160450	15291522	False	True	True	True	True	False
8275	chr9	15463659	15594731	True	True	True	True	True	True
8276	chr9	15766868	15897940	False	False	False	True	False	False
8277	chr9	16070077	16201149	False	True	True	True	True	False
8278	chr9	16373286	16504358	False	True	True	True	True	False
8279	chr9	16676495	16807567	False	False	False	True	True	False
8280	chr9	16979704	17110776	False	True	False	True	True	False
8281	chr9	17282913	17413985	False	True	False	False	True	False
8282	chr9	17586122	17717194	False	False	False	False	False	False
8283	chr9	17889331	18020403	False	False	False	True	True	False
8284	chr9	18192540	18323612	False	False	True	True	True	False
8285	chr9	18495749	18626821	False	False	False	False	True	False
8286	chr9	18798958	18930030	False	False	True	False	True	False
8287	chr9	19102167	19233239	True	True	True	True	True	True
8288	chr9	19405376	19536448	True	True	True	True	True	True
8289	chr9	19708585	19839657	True	False	False	True	False	False
8290	chr9	20011794	20142866	False	False	True	True	False	True
8291	chr9	20315003	20446075	False	True	True	True	True	True
8292	chr9	20618212	20749284	True	True	True	True	True	True
8293	chr9	20921421	21052493	False	True	True	True	True	True
8294	chr9	21224630	21355702	False	True	True	True	True	True
8295	chr9	21527839	21658911	False	False	False	True	False	True
8296	chr9	21831048	21962120	False	True	True	False	True	True
8297	chr9	22134257	22265329	False	True	False	True	True	True
8298	chr9	22437466	22568538	False	True	False	True	True	True
8299	chr9	22740675	22871747	False	False	False	False	False	False
8300	chr9	23043884	23174956	False	False	False	False	False	False
8301	chr9	23347093	23478165	False	True	False	False	True	False
8302	chr9	23650302	23781374	False	False	True	False	False	False
8303	chr9	23953511	24084583	False	False	True	False	False	False
8304	chr9	24256720	24387792	False	False	False	False	False	False
8305	chr9	24559929	24691001	False	False	False	False	False	False
8306	chr9	24863138	24994210	False	False	False	False	False	False
8307	chr9	25166347	25297419	False	False	False	True	True	False
8308	chr9	25469556	25600628	False	False	False	False	False	False
8309	chr9	25772765	25903837	False	False	False	True	False	False
8310	chr9	26075974	26207046	False	False	True	False	False	False
8311	chr9	26379183	26510255	False	False	False	True	False	False
8312	chr9	26682392	26813464	False	True	True	True	False	False
8313	chr9	26985601	27116673	False	False	False	True	False	False
8314	chr9	27288810	27419882	False	True	True	True	True	True
8315	chr9	27592019	27723091	False	False	False	True	True	True
8316	chr9	27895228	28026300	False	False	False	False	False	False
8317	chr9	28198437	28329509	False	False	False	False	True	False
8318	chr9	28501646	28632718	False	False	False	True	False	False
8319	chr9	28804855	28935927	False	False	False	False	False	False
8320	chr9	29108064	29239136	False	True	True	True	False	False
8321	chr9	29411273	29542345	False	False	False	False	False	False
8322	chr9	29714482	29845554	False	False	False	False	False	False
8323	chr9	30017691	30148763	False	True	True	False	False	False
8324	chr9	30320900	30451972	False	False	False	False	False	False
8325	chr9	30624109	30755181	False	True	False	False	True	False
8326	chr9	30927318	31058390	False	False	False	False	False	False
8327	chr9	31230527	31361599	False	False	True	False	False	True
8328	chr9	31533736	31664808	False	True	True	True	False	False
8329	chr9	31836945	31968017	False	True	False	False	False	False
8330	chr9	32140154	32271226	False	True	True	False	False	False
8331	chr9	32443363	32574435	True	True	True	True	True	True
8332	chr9	32746572	32877644	False	False	False	False	False	False
8333	chr9	33049781	33180853	True	True	True	True	True	True
8334	chr9	33352990	33484062	True	True	True	True	True	True
8335	chr9	33959408	34090480	True	True	True	True	True	True
8336	chr9	34262617	34393689	True	True	True	True	True	True
8337	chr9	34565826	34696898	True	True	True	True	True	True
8338	chr9	34869035	35000107	True	True	True	True	True	True
8339	chr9	35172244	35303316	False	False	False	False	True	False
8340	chr9	35475453	35606525	True	True	True	True	True	True
8341	chr9	36081871	36212943	True	True	True	True	True	True
8342	chr9	36385080	36516152	True	True	True	True	True	True
8343	chr9	36688289	36819361	True	True	True	False	True	True
8344	chr9	36991498	37122570	True	True	True	True	True	True
8345	chr9	37294707	37425779	True	True	True	True	True	True
8346	chr9	37597916	37728988	False	True	True	False	True	True
8347	chr9	37901125	38032197	True	True	True	True	True	True
8348	chr9	38204334	38335406	False	True	True	True	True	False
8349	chr9	38507543	38638615	False	True	False	False	True	False
8350	chr9	39113961	39245033	False	False	False	False	False	False
8351	chr9	39417170	39548242	False	True	True	False	True	True
8352	chr9	43055678	43186750	False	False	False	False	False	False
8353	chr9	61551427	61682499	False	False	False	False	False	False
8354	chr9	68525234	68656306	True	True	True	False	True	True
8355	chr9	68828443	68959515	False	False	True	True	False	True
8356	chr9	69131652	69262724	True	True	True	True	True	True
8357	chr9	69434861	69565933	False	True	True	True	True	False
8358	chr9	69738070	69869142	True	True	True	True	True	True
8359	chr9	70344488	70475560	True	True	True	True	True	True
8360	chr9	70647697	70778769	False	False	False	False	False	False
8361	chr9	70950906	71081978	False	False	False	True	False	False
8362	chr9	71254115	71385187	False	True	True	True	True	True
8363	chr9	71557324	71688396	False	True	False	True	True	True
8364	chr9	71860533	71991605	True	True	True	True	True	True
8365	chr9	72163742	72294814	False	True	True	True	True	True
